0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,28.0,0.0,28.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,His,28:0,28:0,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,29.0,0.0,29.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,His,29:0,29:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,29.0,3.0,29.0,3.0,2.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,his,29:3,29:3,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,30.0,0.0,30.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,His,30:0,30:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,31.0,0.0,31.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,His,31:0,31:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,27.0,0.0,27.0,0.0,32.0,0.0,32.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,27:0,27:0,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,29.0,0.0,29.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,His,29:0,29:0,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,29.0,3.0,29.0,3.0,1.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,his,29:3,29:3,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,30.0,0.0,30.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,His,30:0,30:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,31.0,0.0,31.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,His,31:0,31:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,28.0,0.0,28.0,0.0,33.0,0.0,33.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,28:0,28:0,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,29.0,3.0,29.0,3.0,0.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,his,29:3,29:3,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,30.0,0.0,30.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,His,30:0,30:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,31.0,0.0,31.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,His,31:0,31:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,32.0,0.0,32.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,33.0,0.0,33.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,0.0,29.0,0.0,34.0,0.0,34.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,29:0,29:0,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,3.0,29.0,3.0,30.0,0.0,30.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,his,29:3,29:3,His,30:0,30:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,3.0,29.0,3.0,31.0,0.0,31.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,his,29:3,29:3,His,31:0,31:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,3.0,29.0,3.0,32.0,0.0,32.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,his,29:3,29:3,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,3.0,29.0,3.0,33.0,0.0,33.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,his,29:3,29:3,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,29.0,3.0,29.0,3.0,34.0,0.0,34.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,his,29:3,29:3,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,30.0,0.0,31.0,0.0,31.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,30:0,30:0,His,31:0,31:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,30.0,0.0,32.0,0.0,32.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,30:0,30:0,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,30.0,0.0,33.0,0.0,33.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,30:0,30:0,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,30.0,0.0,34.0,0.0,34.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,30:0,30:0,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,30.0,0.0,30.0,0.0,35.0,0.0,35.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,30:0,30:0,His,35:0,35:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,31.0,0.0,31.0,0.0,32.0,0.0,32.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,31:0,31:0,His,32:0,32:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,31.0,0.0,31.0,0.0,33.0,0.0,33.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,31:0,31:0,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,31.0,0.0,31.0,0.0,34.0,0.0,34.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,31:0,31:0,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,31.0,0.0,31.0,0.0,35.0,0.0,35.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,31:0,31:0,His,35:0,35:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,31.0,0.0,31.0,0.0,36.0,0.0,36.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,31:0,31:0,His,36:0,36:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,0.0,32.0,0.0,33.0,0.0,33.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,32:0,32:0,His,33:0,33:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,0.0,32.0,0.0,34.0,0.0,34.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,32:0,32:0,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,0.0,32.0,0.0,35.0,0.0,35.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,32:0,32:0,His,35:0,35:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,0.0,32.0,0.0,36.0,0.0,36.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,32:0,32:0,His,36:0,36:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,32.0,0.0,32.0,0.0,37.0,0.0,37.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,32:0,32:0,His,37:0,37:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,33.0,0.0,33.0,0.0,34.0,0.0,34.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,33:0,33:0,His,34:0,34:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,33.0,0.0,33.0,0.0,35.0,0.0,35.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,33:0,33:0,His,35:0,35:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,33.0,0.0,33.0,0.0,36.0,0.0,36.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,33:0,33:0,His,36:0,36:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,33.0,0.0,33.0,0.0,37.0,0.0,37.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,33:0,33:0,His,37:0,37:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,33.0,0.0,33.0,0.0,38.0,0.0,38.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,33:0,33:0,His,38:0,38:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,34.0,0.0,34.0,0.0,35.0,0.0,35.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,34:0,34:0,His,35:0,35:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,34.0,0.0,34.0,0.0,36.0,0.0,36.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,34:0,34:0,His,36:0,36:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,34.0,0.0,34.0,0.0,37.0,0.0,37.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,34:0,34:0,His,37:0,37:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,34.0,0.0,34.0,0.0,38.0,0.0,38.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,34:0,34:0,His,38:0,38:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,34.0,0.0,34.0,0.0,39.0,0.0,39.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,34:0,34:0,His,39:0,39:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,35.0,0.0,36.0,0.0,36.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,35:0,35:0,His,36:0,36:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,35.0,0.0,37.0,0.0,37.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,35:0,35:0,His,37:0,37:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,35.0,0.0,38.0,0.0,38.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,35:0,35:0,His,38:0,38:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,35.0,0.0,39.0,0.0,39.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,35:0,35:0,His,39:0,39:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,35.0,0.0,35.0,0.0,40.0,0.0,40.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,35:0,35:0,His,40:0,40:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,36.0,0.0,36.0,0.0,37.0,0.0,37.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,36:0,36:0,His,37:0,37:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,36.0,0.0,36.0,0.0,39.0,0.0,39.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,36:0,36:0,His,39:0,39:0,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,36.0,0.0,36.0,0.0,40.0,0.0,40.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,36:0,36:0,His,40:0,40:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,36.0,0.0,36.0,0.0,41.0,0.0,41.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,36:0,36:0,His,41:0,41:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,37.0,0.0,37.0,0.0,38.0,0.0,38.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,37:0,37:0,His,38:0,38:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,37.0,0.0,37.0,0.0,39.0,0.0,39.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,37:0,37:0,His,39:0,39:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,37.0,0.0,37.0,0.0,40.0,0.0,40.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,37:0,37:0,His,40:0,40:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,37.0,0.0,37.0,0.0,41.0,0.0,41.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,37:0,37:0,His,41:0,41:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,37.0,0.0,37.0,0.0,42.0,0.0,42.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,37:0,37:0,His,42:0,42:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,38.0,0.0,38.0,0.0,39.0,0.0,39.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,38:0,38:0,His,39:0,39:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,38.0,0.0,38.0,0.0,42.0,0.0,42.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,38:0,38:0,His,42:0,42:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,38.0,0.0,38.0,0.0,43.0,0.0,43.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,38:0,38:0,His,43:0,43:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,39.0,0.0,39.0,0.0,40.0,0.0,40.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,39:0,39:0,His,40:0,40:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,39.0,0.0,39.0,0.0,41.0,0.0,41.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,39:0,39:0,His,41:0,41:0,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,39.0,0.0,39.0,0.0,42.0,0.0,42.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,39:0,39:0,His,42:0,42:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,39.0,0.0,39.0,0.0,43.0,0.0,43.0,0.0,4.0,0.0,1.0,0.5,0.0,1.0,His,39:0,39:0,His,43:0,43:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,39.0,0.0,39.0,0.0,44.0,0.0,44.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,39:0,39:0,His,44:0,44:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,0.0,40.0,0.0,41.0,0.0,41.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,40:0,40:0,His,41:0,41:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,0.0,40.0,0.0,42.0,0.0,42.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,40:0,40:0,His,42:0,42:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,0.0,40.0,0.0,43.0,0.0,43.0,0.0,3.0,0.0,1.0,0.5,0.0,1.0,His,40:0,40:0,His,43:0,43:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,0.0,40.0,0.0,45.0,12.0,45.0,12.0,5.0,0.0,1.0,0.5,0.0,1.0,His,40:0,40:0,His,45:12,45:12,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,40.0,0.0,40.0,0.0,45.0,10.0,45.0,10.0,5.0,0.0,1.0,0.5,0.0,1.0,His,40:0,40:0,his,45:10,45:10,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,41.0,0.0,41.0,0.0,42.0,0.0,42.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,41:0,41:0,His,42:0,42:0,1
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,41.0,0.0,41.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,41:0,41:0,His,43:0,43:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,41.0,0.0,41.0,0.0,45.0,12.0,45.0,12.0,4.0,0.0,1.0,0.5,0.0,1.0,His,41:0,41:0,His,45:12,45:12,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,41.0,0.0,41.0,0.0,45.0,10.0,45.0,10.0,4.0,0.0,1.0,0.5,0.0,1.0,His,41:0,41:0,his,45:10,45:10,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,41.0,0.0,41.0,0.0,46.0,0.0,46.0,0.0,5.0,0.0,1.0,0.5,0.0,1.0,His,41:0,41:0,His,46:0,46:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,His,42:0,42:0,His,43:0,43:0,0
0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,42.0,0.0,42.0,0.0,44.0,0.0,44.0,0.0,2.0,0.0,1.0,0.5,0.0,1.0,His,42:0,42:0,His,44:0,44:0,0
